id,game,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB,team,opp,loc,age,rookie,regpost,gs
lowes001,CHA200004190,7,2,2,0,0,48,3,0,1,1,0,0,0,11,9,0,0,0,1,CHA,SEA,1,30,0,1,0
foulk001,CHA200004190,6,1,1,0,0,36,0,0,0,1,0,0,0,7,6,0,0,0,0,CHA,SEA,1,30,0,1,0
howrb001,CHA200004190,3,0,0,0,0,6,1,0,0,0,0,0,0,3,3,0,0,0,0,CHA,SEA,1,30,0,1,0
mechg001,CHA200004190,14,3,7,4,4,103,2,0,2,1,0,0,0,24,17,0,0,0,0,SEA,CHA,0,30,0,1,1
panij001,CHA200004190,6,3,0,1,1,36,3,0,2,1,0,0,0,8,8,0,0,0,0,SEA,CHA,0,30,0,1,0
rhoda001,CHA200004190,4,0,0,0,0,20,1,0,0,0,0,0,0,4,4,0,0,0,0,SEA,CHA,0,30,0,1,0
wellk001,CHA200004210,19,7,2,2,1,111,5,1,5,1,0,0,0,25,22,0,1,0,0,CHA,DET,1,30,0,1,1
wunsk001,CHA200004210,4,1,0,0,0,26,2,0,1,0,0,0,0,5,5,0,0,0,0,CHA,DET,1,30,0,1,0
simab001,CHA200004210,4,0,0,0,0,18,0,0,0,0,0,0,0,4,4,0,0,0,0,CHA,DET,1,30,0,1,0
nitkc001,CHA200004210,12,5,4,6,5,90,3,1,3,1,0,0,0,21,17,0,0,0,0,DET,CHA,0,30,0,1,1
andem002,CHA200004210,6,2,0,1,1,32,3,0,2,0,0,0,0,7,6,0,0,1,0,DET,CHA,0,30,0,1,0
pattd001,CHA200004210,3,0,1,0,0,18,1,0,0,0,0,0,0,4,3,0,0,0,0,DET,CHA,0,30,0,1,0
blaiw001,CHA200004210,3,1,0,0,0,11,1,0,1,0,0,0,0,4,4,0,0,0,0,DET,CHA,0,30,0,1,0
parqj001,CHA200004220,21,3,2,2,1,105,4,1,2,0,0,0,1,26,23,0,0,0,0,CHA,DET,1,30,0,1,1
lowes001,CHA200004220,3,2,0,1,1,26,1,0,2,0,0,1,0,5,5,0,0,0,0,CHA,DET,1,30,0,1,0
sturt001,CHA200004220,0,0,0,1,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,CHA,DET,1,30,0,1,0
howrb001,CHA200004220,2,0,1,2,2,31,1,0,0,0,0,2,1,4,2,0,0,0,0,CHA,DET,1,30,0,1,0
eyres001,CHA200004220,1,1,0,0,0,11,1,0,0,0,1,0,0,2,2,0,0,0,0,CHA,DET,1,30,0,1,0
weavj002,CHA200004220,15,6,2,8,8,92,3,0,3,3,0,0,2,25,20,0,0,1,0,DET,CHA,0,30,0,1,1
poolj001,CHA200004220,2,1,1,0,0,15,1,0,1,0,0,0,0,4,3,0,0,0,0,DET,CHA,0,30,0,1,0
pattd001,CHA200004220,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,DET,CHA,0,30,0,1,0
brocd001,CHA200004220,3,3,0,2,1,20,1,0,3,0,0,0,0,6,6,0,0,0,0,DET,CHA,0,30,0,1,0
jonet003,CHA200004220,2,3,0,3,3,29,1,1,2,0,0,0,0,5,5,0,0,0,0,DET,CHA,0,30,0,1,0
blaiw001,CHA200004220,1,1,0,1,1,5,0,1,0,0,0,0,0,2,2,0,0,0,0,DET,CHA,0,30,0,1,0
baldj002,CHA200004230,16,7,2,4,4,100,3,4,2,1,0,0,0,25,23,0,0,0,0,CHA,DET,1,30,0,1,1
wunsk001,CHA200004230,5,2,0,0,0,28,0,0,2,0,0,0,0,7,7,0,0,0,0,CHA,DET,1,30,0,1,0
simab001,CHA200004230,3,0,0,0,0,12,2,0,0,0,0,0,0,3,3,0,0,0,0,CHA,DET,1,30,0,1,0
foulk001,CHA200004230,3,0,0,0,0,9,1,0,0,0,0,0,0,3,3,0,0,0,0,CHA,DET,1,30,0,1,0
borkd001,CHA200004230,5,6,5,8,8,75,1,1,2,2,1,0,0,16,10,0,0,1,1,DET,CHA,0,30,0,1,1
johnm004,CHA200004230,13,3,2,1,1,62,3,0,2,0,1,0,0,18,15,0,0,1,0,DET,CHA,0,30,0,1,0
poolj001,CHA200004230,3,0,0,0,0,20,1,0,0,0,0,0,0,3,3,0,0,0,0,DET,CHA,0,30,0,1,0
andem002,CHA200004230,3,0,0,0,0,11,1,0,0,0,0,0,0,3,3,0,0,0,0,DET,CHA,0,30,0,1,0
eldrc001,CHA200004240,27,2,1,2,2,106,11,1,0,1,0,0,0,29,28,0,0,0,0,CHA,BAL,1,30,0,1,1
mussm001,CHA200004240,19,8,3,7,7,111,3,2,4,1,1,0,0,30,27,0,0,0,0,BAL,CHA,0,30,0,1,1
maduc001,CHA200004240,2,0,0,0,0,10,1,0,0,0,0,0,0,2,2,0,0,0,0,BAL,CHA,0,30,0,1,0
mcelc001,CHA200004240,3,1,0,1,1,18,1,1,0,0,0,0,0,4,4,0,0,0,0,BAL,CHA,0,30,0,1,0
sirom001,CHA200004250,7,5,5,8,4,65,1,0,3,1,1,0,0,18,12,0,0,1,0,CHA,BAL,1,30,0,1,1
eyres001,CHA200004250,8,3,3,1,1,46,0,0,2,1,0,0,1,13,9,0,0,0,0,CHA,BAL,1,30,0,1,0
sturt001,CHA200004250,6,2,2,2,2,41,0,0,1,1,0,0,0,10,8,0,0,0,0,CHA,BAL,1,30,0,1,0
lowes001,CHA200004250,3,0,2,0,0,18,0,0,0,0,0,0,0,4,2,0,0,0,0,CHA,BAL,1,30,0,1,0
howrb001,CHA200004250,3,2,0,1,1,12,0,1,0,1,0,0,0,5,5,0,0,0,0,CHA,BAL,1,30,0,1,0
rappp001,CHA200004250,15,8,2,5,5,101,4,1,6,1,0,0,0,24,22,0,0,0,0,BAL,CHA,0,30,0,1,1
maduc001,CHA200004250,1,1,0,0,0,4,0,0,0,1,0,0,0,2,2,0,0,0,0,BAL,CHA,0,30,0,1,0
groob001,CHA200004250,5,1,0,1,1,23,0,0,0,0,1,0,0,5,4,0,0,1,0,BAL,CHA,0,30,0,1,0
tromm001,CHA200004250,3,0,0,0,0,12,0,0,0,0,0,0,0,3,3,0,0,0,0,BAL,CHA,0,30,0,1,0
timlm001,CHA200004250,3,1,0,0,0,7,1,0,1,0,0,0,0,4,4,0,0,0,0,BAL,CHA,0,30,0,1,0
wellk001,CHA200004260,16,8,2,6,6,95,3,3,5,0,0,0,0,27,25,0,0,0,0,CHA,BAL,1,30,0,1,1
wunsk001,CHA200004260,5,2,1,0,0,35,1,0,2,0,0,0,0,8,7,0,0,0,0,CHA,BAL,1,30,0,1,0
simab001,CHA200004260,3,0,1,0,0,15,0,0,0,0,0,0,0,4,3,0,0,0,0,CHA,BAL,1,30,0,1,0
foulk001,CHA200004260,3,0,0,0,0,7,0,0,0,0,0,0,0,3,3,0,0,0,0,CHA,BAL,1,30,0,1,0
ponss001,CHA200004260,12,7,3,9,8,105,4,3,3,1,0,0,0,23,20,0,0,0,0,BAL,CHA,0,30,0,1,1
ryanb001,CHA200004260,3,0,0,0,0,12,1,0,0,0,0,0,0,3,3,0,0,0,0,BAL,CHA,0,30,0,1,0
mcelc001,CHA200004260,9,3,2,2,2,51,2,0,2,0,1,0,0,14,10,0,0,2,0,BAL,CHA,0,30,0,1,0
parqj001,CHA200004270,20,8,2,4,4,125,1,1,4,3,0,0,2,30,26,0,0,0,0,CHA,BAL,1,30,0,1,1
lowes001,CHA200004270,4,1,0,0,0,17,2,0,0,1,0,0,0,5,5,0,0,0,0,CHA,BAL,1,30,0,1,0
sturt001,CHA200004270,3,0,1,0,0,17,0,0,0,0,0,0,0,4,3,0,0,0,0,CHA,BAL,1,30,0,1,0
mercj001,CHA200004270,5,5,3,4,4,55,1,0,2,2,1,0,0,12,8,0,0,1,1,BAL,CHA,0,30,0,1,1
maduc001,CHA200004270,4,3,4,6,6,40,0,1,1,0,1,0,0,11,6,0,0,1,1,BAL,CHA,0,30,0,1,0
ryanb001,CHA200004270,6,2,1,0,0,37,2,0,1,1,0,0,0,9,8,0,0,0,0,BAL,CHA,0,30,0,1,0
groob001,CHA200004270,3,0,0,0,0,6,1,0,0,0,0,0,0,3,3,0,0,0,0,BAL,CHA,0,30,0,1,0
tromm001,CHA200004270,3,1,0,1,1,12,0,1,0,0,0,0,0,4,4,0,0,0,0,BAL,CHA,0,30,0,1,0
timlm001,CHA200004270,3,2,0,2,0,11,1,0,1,1,0,0,0,5,5,0,0,0,0,BAL,CHA,0,30,0,1,0
wellk001,CHA200005010,20,8,2,5,5,104,5,4,2,1,1,0,0,30,28,0,0,0,0,CHA,TOR,1,30,0,1,1
eyres001,CHA200005010,2,0,2,0,0,18,0,0,0,0,0,0,0,4,2,0,0,0,0,CHA,TOR,1,30,0,1,0
howrb001,CHA200005010,2,1,1,0,0,14,1,0,0,1,0,0,0,3,2,0,0,0,0,CHA,TOR,1,30,0,1,0
lowes001,CHA200005010,3,0,1,0,0,14,1,0,0,0,0,0,0,4,3,0,0,0,0,CHA,TOR,1,30,0,1,0
carpc002,CHA200005010,23,5,2,2,2,103,4,2,2,1,0,0,0,29,26,0,1,0,0,TOR,CHA,0,30,0,1,1
kochb001,CHA200005010,4,1,1,1,1,37,0,0,0,0,1,0,0,6,5,0,0,0,0,TOR,CHA,0,30,0,1,0
parqj001,CHA200005020,18,2,4,0,0,115,4,0,2,0,0,0,0,26,22,1,0,0,0,CHA,TOR,1,30,0,1,1
wunsk001,CHA200005020,1,3,1,3,2,23,0,0,3,0,0,0,0,6,5,0,0,0,0,CHA,TOR,1,30,0,1,0
howrb001,CHA200005020,2,0,0,0,0,7,0,0,0,0,0,0,0,2,1,0,0,1,0,CHA,TOR,1,30,0,1,0
simab001,CHA200005020,3,1,0,1,1,10,0,1,0,0,0,0,0,4,4,0,0,0,0,CHA,TOR,1,30,0,1,0
foulk001,CHA200005020,3,1,1,0,0,25,2,0,1,0,0,0,0,5,4,0,0,0,1,CHA,TOR,1,30,0,1,0
castf001,CHA200005020,18,4,2,1,1,97,1,1,2,1,0,0,0,22,20,0,0,0,0,TOR,CHA,0,30,0,1,1
borbp001,CHA200005020,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,TOR,CHA,0,30,0,1,0
quanp001,CHA200005020,5,1,0,0,0,30,1,0,1,0,0,0,0,6,6,0,0,0,0,TOR,CHA,0,30,0,1,0
kochb001,CHA200005020,3,0,1,0,0,12,1,0,0,0,0,0,0,4,3,0,0,0,0,TOR,CHA,0,30,0,1,0
baldj002,CHA200005030,22,4,2,3,2,99,3,2,2,0,0,0,0,29,27,0,0,0,0,CHA,TOR,1,30,0,1,1
foulk001,CHA200005030,5,1,1,0,0,17,0,0,1,0,0,0,0,7,6,0,0,0,0,CHA,TOR,1,30,0,1,0
escok001,CHA200005030,17,6,6,5,5,107,2,3,3,0,0,0,0,29,22,0,1,0,0,TOR,CHA,0,30,0,1,1
frasj001,CHA200005030,2,2,2,2,2,20,0,2,0,0,0,0,0,6,4,0,0,0,0,TOR,CHA,0,30,0,1,0
painl001,CHA200005030,5,0,1,0,0,21,0,0,0,0,0,0,0,6,5,0,0,0,0,TOR,CHA,0,30,0,1,0
parqj001,CHA200005120,17,7,3,3,3,124,5,0,5,2,0,1,0,26,23,0,0,0,0,CHA,MIN,1,30,0,1,1
simab001,CHA200005120,1,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,CHA,MIN,1,30,0,1,0
foulk001,CHA200005120,6,2,0,0,0,26,3,0,2,0,0,0,0,7,7,0,0,0,0,CHA,MIN,1,30,0,1,0
howrb001,CHA200005120,2,1,1,0,0,13,0,0,1,0,0,0,0,4,2,0,1,0,0,CHA,MIN,1,30,0,1,0
wunsk001,CHA200005120,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,CHA,MIN,1,30,0,1,0
lowes001,CHA200005120,3,2,2,1,1,22,0,0,2,0,0,0,0,6,3,0,1,0,1,CHA,MIN,1,30,0,1,0
maysj001,CHA200005120,23,9,3,3,2,115,3,0,6,3,0,0,0,34,31,0,0,0,1,MIN,CHA,0,30,0,1,1
millt001,CHA200005120,4,0,0,0,0,20,1,0,0,0,0,0,0,4,4,0,0,0,0,MIN,CHA,0,30,0,1,0
carrh001,CHA200005120,3,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0,MIN,CHA,0,30,0,1,0
sirom001,CHA200005130,25,7,1,3,3,108,6,1,6,0,0,1,0,30,29,1,0,0,0,CHA,MIN,1,30,0,1,1
simab001,CHA200005130,0,1,0,0,0,6,0,0,1,0,0,0,0,1,1,0,0,0,0,CHA,MIN,1,30,0,1,0
wunsk001,CHA200005130,2,0,0,0,0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,CHA,MIN,1,30,0,1,0
redmm002,CHA200005130,19,6,3,2,2,98,7,2,4,0,0,0,0,27,24,0,0,0,0,MIN,CHA,0,30,0,1,1
hawkl001,CHA200005130,5,0,0,0,0,23,2,0,0,0,0,0,0,5,5,0,0,0,0,MIN,CHA,0,30,0,1,0
guare001,CHA200005130,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,MIN,CHA,0,30,0,1,0
wellb002,CHA200005130,1,2,0,2,2,10,1,1,1,0,0,0,0,3,3,0,0,0,0,MIN,CHA,0,30,0,1,0
baldj002,CHA200005140,18,6,4,3,3,103,3,0,5,1,0,0,0,26,22,0,0,0,0,CHA,MIN,1,30,0,1,1
wunsk001,CHA200005140,3,0,0,0,0,9,1,0,0,0,0,0,0,3,3,0,0,0,0,CHA,MIN,1,30,0,1,0
foulk001,CHA200005140,6,2,0,0,0,38,4,0,1,1,0,0,0,8,8,0,0,0,0,CHA,MIN,1,30,0,1,0
radkb001,CHA200005140,19,9,1,4,4,114,3,0,7,2,0,0,0,29,27,0,1,0,0,MIN,CHA,0,30,0,1,1
carrh001,CHA200005140,3,1,1,1,1,24,1,0,1,0,0,0,1,5,3,0,0,0,0,MIN,CHA,0,30,0,1,0
millt001,CHA200005140,2,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,MIN,CHA,0,30,0,1,0
wellk001,CHA200005230,20,9,3,2,2,100,7,0,9,0,0,0,0,30,27,0,0,0,0,CHA,NYA,1,30,0,1,1
wunsk001,CHA200005230,3,0,1,0,0,15,1,0,0,0,0,0,0,4,3,0,0,0,0,CHA,NYA,1,30,0,1,0
lowes001,CHA200005230,4,0,0,0,0,18,1,0,0,0,0,0,0,4,4,0,0,0,0,CHA,NYA,1,30,0,1,0
clemr001,CHA200005230,12,7,1,6,6,74,4,3,4,0,0,0,0,20,19,0,0,0,0,NYA,CHA,0,30,0,1,1
grimj001,CHA200005230,6,3,0,1,1,30,3,1,2,0,0,0,0,9,9,0,0,0,0,NYA,CHA,0,30,0,1,0
erdot001,CHA200005230,6,1,0,1,1,25,2,1,0,0,0,0,0,7,7,0,0,0,0,NYA,CHA,0,30,0,1,0
sirom001,CHA200005240,18,6,3,3,3,97,6,0,6,0,0,0,0,26,23,0,0,0,0,CHA,NYA,1,30,0,1,1
howrb001,CHA200005240,0,3,0,3,3,15,0,0,3,0,0,0,0,3,3,0,0,0,0,CHA,NYA,1,30,0,1,0
simab001,CHA200005240,3,2,0,2,2,18,1,1,0,1,0,0,0,5,5,0,0,0,0,CHA,NYA,1,30,0,1,0
beirk001,CHA200005240,3,3,1,2,2,33,1,0,3,0,0,0,0,7,5,0,0,1,0,CHA,NYA,1,30,0,1,0
eyres001,CHA200005240,3,4,0,2,1,35,2,0,3,1,0,0,0,7,7,0,0,0,0,CHA,NYA,1,30,0,1,0
petta001,CHA200005240,21,6,1,3,3,111,3,2,3,0,1,0,0,28,26,0,1,0,0,NYA,CHA,0,30,0,1,1
nelsj001,CHA200005240,3,1,1,1,0,18,1,0,0,1,0,0,0,6,5,0,0,0,0,NYA,CHA,0,30,0,1,0
rivem002,CHA200005240,3,0,0,0,0,13,1,0,0,0,0,0,0,3,3,0,0,0,0,NYA,CHA,0,30,0,1,0
baldj002,CHA200005250,17,10,1,7,7,108,2,2,6,2,0,0,0,28,27,0,0,0,1,CHA,NYA,1,30,0,1,1
lowes001,CHA200005250,4,1,1,0,0,19,1,0,1,0,0,1,0,6,5,0,0,0,0,CHA,NYA,1,30,0,1,0
beirk001,CHA200005250,3,1,0,0,0,13,0,0,1,0,0,0,0,3,3,0,0,0,0,CHA,NYA,1,30,0,1,0
foulk001,CHA200005250,3,0,0,0,0,17,2,0,0,0,0,0,0,3,3,0,0,0,0,CHA,NYA,1,30,0,1,0
mendr001,CHA200005250,27,4,1,0,0,99,4,0,4,0,0,0,1,32,30,0,0,0,0,NYA,CHA,0,30,0,1,1
eldrc001,CHA200005260,19,7,1,3,3,113,6,2,4,1,0,1,0,26,25,0,0,0,0,CHA,CLE,1,30,0,1,1
wunsk001,CHA200005260,2,0,0,0,0,8,1,0,0,0,0,0,0,2,2,0,0,0,0,CHA,CLE,1,30,0,1,0
foulk001,CHA200005260,6,1,0,0,0,34,1,0,0,1,0,0,0,8,8,0,0,0,0,CHA,CLE,1,30,0,1,0
finlc001,CHA200005260,24,6,3,5,5,118,8,1,3,1,1,0,0,31,28,0,0,0,1,CLE,CHA,0,30,0,1,1
parqj001,CHA200005270,22,6,2,2,2,118,5,1,5,0,0,0,0,30,28,0,0,0,0,CHA,CLE,1,30,0,1,1
penaj003,CHA200005270,2,2,1,1,1,23,1,0,2,0,0,0,0,5,4,0,0,0,0,CHA,CLE,1,30,0,1,0
howrb001,CHA200005270,3,1,0,0,0,14,2,0,0,1,0,0,0,4,4,0,0,0,0,CHA,CLE,1,30,0,1,0
wrigj002,CHA200005270,4,6,1,7,7,61,3,1,2,2,1,0,0,12,11,0,0,0,0,CLE,CHA,0,30,0,1,1
depas001,CHA200005270,4,4,2,2,2,36,1,0,2,2,0,0,0,10,8,0,0,0,0,CLE,CHA,0,30,0,1,0
watsm001,CHA200005270,7,4,1,3,3,35,1,0,2,2,0,0,0,12,11,0,0,0,0,CLE,CHA,0,30,0,1,0
martt003,CHA200005270,6,2,0,2,2,24,2,1,1,0,0,0,0,8,8,0,0,0,0,CLE,CHA,0,30,0,1,0
speij001,CHA200005270,3,0,1,0,0,15,0,0,0,0,0,0,1,4,2,0,0,0,0,CLE,CHA,0,30,0,1,0
wellk001,CHA200005280,14,6,3,3,3,100,1,0,5,1,0,0,0,22,18,0,0,1,0,CHA,CLE,1,30,0,1,1
penaj003,CHA200005280,1,0,1,1,1,13,1,0,0,0,0,0,0,2,1,0,0,0,0,CHA,CLE,1,30,0,1,0
lowes001,CHA200005280,2,4,0,4,1,29,1,1,2,1,0,0,0,8,8,0,0,0,0,CHA,CLE,1,30,0,1,0
beirk001,CHA200005280,7,2,1,2,2,38,0,0,0,2,0,0,0,10,9,0,0,0,0,CHA,CLE,1,30,0,1,0
simab001,CHA200005280,3,3,0,2,2,26,3,1,1,1,0,0,0,6,6,0,0,0,0,CHA,CLE,1,30,0,1,0
colob001,CHA200005280,15,4,5,1,1,125,8,0,2,2,0,2,0,24,18,0,0,1,0,CLE,CHA,0,30,0,1,1
kamis001,CHA200005280,6,3,0,2,2,39,1,1,1,1,0,0,0,9,9,0,0,0,0,CLE,CHA,0,30,0,1,0
reeds001,CHA200005280,3,0,1,0,0,14,1,0,0,0,0,0,0,4,3,0,0,0,0,CLE,CHA,0,30,0,1,0
speij001,CHA200005280,3,0,0,0,0,16,3,0,0,0,0,0,0,3,3,0,0,0,0,CLE,CHA,0,30,0,1,0
wellk001,CHA200006090,12,4,5,1,0,98,4,0,3,1,0,0,0,20,15,0,0,0,0,CHA,CHN,1,30,0,1,1
lowes001,CHA200006090,6,2,1,2,2,25,1,1,1,0,0,0,0,8,7,0,0,0,0,CHA,CHN,1,30,0,1,0
wunsk001,CHA200006090,2,0,0,0,0,6,1,0,0,0,0,0,0,2,2,0,0,0,0,CHA,CHN,1,30,0,1,0
howrb001,CHA200006090,3,0,1,0,0,22,2,0,0,0,0,0,0,5,4,0,0,0,0,CHA,CHN,1,30,0,1,0
foulk001,CHA200006090,4,2,0,2,2,13,1,1,1,0,0,0,0,6,6,0,0,0,0,CHA,CHN,1,30,0,1,0
simab001,CHA200006090,9,0,0,0,0,29,3,0,0,0,0,0,0,9,9,0,0,0,0,CHA,CHN,1,30,0,1,0
penaj003,CHA200006090,6,0,1,0,0,37,1,0,0,0,0,0,0,7,6,0,0,0,0,CHA,CHN,1,30,0,1,0
liebj001,CHA200006090,24,11,1,5,5,116,0,2,7,1,1,0,0,33,32,0,0,0,0,CHN,CHA,0,30,0,1,1
worrt002,CHA200006090,9,1,0,0,0,47,4,0,1,0,0,0,0,10,10,0,0,0,0,CHN,CHA,0,30,0,1,0
heref001,CHA200006090,3,0,1,0,0,15,0,0,0,0,0,0,0,4,2,0,1,0,0,CHN,CHA,0,30,0,1,0
vanpt001,CHA200006090,4,2,1,1,1,39,1,0,1,1,0,0,0,7,6,0,0,0,0,CHN,CHA,0,30,0,1,0
garid001,CHA200006090,0,1,0,0,0,4,0,0,1,0,0,0,0,1,1,0,0,0,0,CHN,CHA,0,30,0,1,0
sirom001,CHA200006100,21,6,1,3,3,118,5,1,5,0,0,1,0,26,25,0,0,0,0,CHA,CHN,1,30,0,1,1
wunsk001,CHA200006100,2,1,1,0,0,16,0,0,1,0,0,0,0,4,3,0,0,0,0,CHA,CHN,1,30,0,1,0
lowes001,CHA200006100,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,CHA,CHN,1,30,0,1,0
foulk001,CHA200006100,3,0,0,0,0,11,1,0,0,0,0,0,0,3,3,0,0,0,0,CHA,CHN,1,30,0,1,0
woodk002,CHA200006100,18,3,7,4,4,123,5,1,1,1,0,0,0,27,19,0,0,1,0,CHN,CHA,0,30,0,1,1
heref001,CHA200006100,1,1,0,0,0,6,0,0,1,0,0,0,0,2,2,0,0,0,0,CHN,CHA,0,30,0,1,0
karcm001,CHA200006100,5,1,1,0,0,33,1,0,1,0,0,0,0,7,5,0,1,0,0,CHN,CHA,0,30,0,1,0
baldj002,CHA200006110,18,4,2,4,4,100,6,1,1,2,0,0,1,26,22,0,1,0,0,CHA,CHN,1,30,0,1,1
wunsk001,CHA200006110,2,1,0,1,1,12,1,0,1,0,0,0,0,3,3,0,0,0,0,CHA,CHN,1,30,0,1,0
simab001,CHA200006110,3,1,1,0,0,17,0,0,0,1,0,0,0,5,4,0,0,0,0,CHA,CHN,1,30,0,1,0
penaj003,CHA200006110,4,2,1,1,1,30,1,0,2,0,0,0,0,7,6,0,0,0,0,CHA,CHN,1,30,0,1,0
valdi001,CHA200006110,17,10,2,5,5,106,6,5,5,0,0,0,0,29,27,0,0,0,0,CHN,CHA,0,30,0,1,1
vanpt001,CHA200006110,7,0,0,0,0,24,3,0,0,0,0,0,0,7,7,0,0,0,0,CHN,CHA,0,30,0,1,0
heref001,CHA200006110,2,0,0,0,0,8,0,0,0,0,0,0,0,2,2,0,0,0,0,CHN,CHA,0,30,0,1,0
aguir001,CHA200006110,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,CHN,CHA,0,30,0,1,0
wellk001,CHA200006190,20,4,1,0,0,96,6,0,1,3,0,0,1,25,23,0,0,0,0,CHA,CLE,1,30,0,1,1
howrb001,CHA200006190,4,1,1,1,1,20,0,0,1,0,0,0,0,5,4,0,0,0,0,CHA,CLE,1,30,0,1,0
wunsk001,CHA200006190,3,0,0,0,0,11,1,0,0,0,0,0,0,3,3,0,0,0,0,CHA,CLE,1,30,0,1,0
colob001,CHA200006190,15,9,1,4,4,103,7,1,7,1,0,0,0,25,24,0,0,0,0,CLE,CHA,0,30,0,1,1
willb001,CHA200006190,6,1,0,0,0,24,1,0,1,0,0,0,0,7,7,0,0,0,0,CLE,CHA,0,30,0,1,0
kamis001,CHA200006190,3,3,0,2,2,20,0,0,1,2,0,0,0,6,6,0,0,0,0,CLE,CHA,0,30,0,1,0
sirom001,CHA200006200,24,9,1,4,3,112,6,0,8,1,0,0,0,34,32,0,1,0,0,CHA,CLE,1,30,0,1,1
lowes001,CHA200006200,3,0,0,0,0,13,2,0,0,0,0,0,0,3,3,0,0,0,0,CHA,CLE,1,30,0,1,0
browj003,CHA200006200,22,6,2,1,1,121,2,0,4,2,0,0,0,29,27,0,0,0,0,CLE,CHA,0,30,0,1,1
reeds001,CHA200006200,2,1,0,0,0,12,1,0,1,0,0,0,0,3,3,0,0,0,0,CLE,CHA,0,30,0,1,0
karss001,CHA200006200,3,0,0,0,0,11,1,0,0,0,0,0,0,3,3,0,0,0,0,CLE,CHA,0,30,0,1,0
baldj002,CHA200006210,12,8,1,6,6,61,3,2,3,1,2,0,0,20,18,0,1,0,0,CHA,CLE,1,30,0,1,1
beirk001,CHA200006210,6,1,1,1,1,31,1,1,0,0,0,0,0,7,5,0,0,1,0,CHA,CLE,1,30,0,1,0
penaj003,CHA200006210,3,3,0,1,1,21,0,0,2,1,0,0,0,5,5,0,0,0,0,CHA,CLE,1,30,0,1,0
simab001,CHA200006210,3,0,0,0,0,13,0,0,0,0,0,0,0,3,3,0,0,0,0,CHA,CLE,1,30,0,1,0
foulk001,CHA200006210,3,0,0,0,0,11,1,0,0,0,0,0,0,3,3,0,0,0,0,CHA,CLE,1,30,0,1,0
burbd001,CHA200006210,16,7,1,4,4,105,7,1,6,0,0,0,0,24,22,0,1,0,0,CLE,CHA,0,30,0,1,1
speij001,CHA200006210,5,3,1,1,1,41,1,1,2,0,0,0,0,9,8,0,0,0,0,CLE,CHA,0,30,0,1,0
reeds001,CHA200006210,1,2,0,0,0,9,0,0,2,0,0,0,0,3,3,0,0,0,0,CLE,CHA,0,30,0,1,0
karss001,CHA200006210,5,2,0,1,1,32,1,1,1,0,0,0,0,7,7,0,0,0,0,CLE,CHA,0,30,0,1,0
eldrc001,CHA200006220,27,7,2,0,0,119,6,0,5,1,1,0,0,35,33,0,0,0,0,CHA,CLE,1,30,0,1,1
finlc001,CHA200006220,15,8,5,4,4,116,3,1,5,2,0,1,0,28,22,0,1,0,0,CLE,CHA,0,30,0,1,1
kamis001,CHA200006220,7,3,1,2,2,52,3,0,1,2,0,1,1,12,10,0,0,0,1,CLE,CHA,0,30,0,1,0
brewj001,CHA200006220,2,0,0,0,0,10,1,0,0,0,0,0,0,2,2,0,0,0,0,CLE,CHA,0,30,0,1,0
parqj001,CHA200006230,18,7,0,1,1,95,6,1,4,2,0,0,0,24,24,0,0,0,0,CHA,NYA,1,30,0,1,1
howrb001,CHA200006230,4,2,0,2,2,22,1,0,2,0,0,0,1,7,6,0,0,0,0,CHA,NYA,1,30,0,1,0
wunsk001,CHA200006230,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,CHA,NYA,1,30,0,1,0
simab001,CHA200006230,3,2,3,0,0,35,1,0,1,1,0,0,1,8,4,0,0,0,1,CHA,NYA,1,30,0,1,0
lowes001,CHA200006230,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,CHA,NYA,1,30,0,1,0
fordb002,CHA200006230,19,5,3,2,2,89,5,0,5,0,0,0,2,26,21,0,0,0,0,NYA,CHA,0,30,0,1,1
nelsj001,CHA200006230,4,0,1,0,0,23,2,0,0,0,0,0,0,5,4,0,0,0,0,NYA,CHA,0,30,0,1,0
rivem002,CHA200006230,3,3,1,2,2,19,1,1,2,0,0,0,0,7,5,0,1,0,0,NYA,CHA,0,30,0,1,0
wellk001,CHA200006240,13,9,1,7,5,84,4,0,7,2,0,1,0,22,21,0,0,0,0,CHA,NYA,1,30,0,1,1
beirk001,CHA200006240,2,4,1,3,3,27,1,0,2,2,0,0,0,7,5,0,0,1,0,CHA,NYA,1,30,0,1,0
