date,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF,team,opp,loc,age,rookie,regpost
195908221,3,9,5,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
195908222,3,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MLN,CHN,1,30,0,1,0
195908230,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
195908240,3,8,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
195908250,3,8,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
195908260,3,8,4,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,MLN,SLN,0,30,0,1,0
195908270,3,8,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
195908280,3,8,5,5,1,0,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,MLN,CHN,0,30,0,1,0
195908290,3,8,6,6,3,0,3,2,1,1,0,0,2,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
195908300,3,8,4,4,3,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
195909010,3,8,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,MLN,PHI,1,30,0,1,0
195909020,4,9,4,4,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
195909040,3,9,5,5,3,0,0,3,0,1,2,0,0,0,0,0,0,1,0,0,0,MLN,CIN,0,30,0,1,0
195909050,3,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
195909060,3,8,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,MLN,CIN,0,30,0,1,0
195909071,3,9,5,4,2,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,MLN,PIT,1,30,0,1,0
195909072,3,9,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
195909090,3,9,4,3,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
195909100,3,9,4,4,2,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
195909110,3,9,5,4,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
195909120,3,9,4,4,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
195909130,3,9,4,4,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,MLN,CIN,1,30,0,1,0
195909140,3,9,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,MLN,LAN,0,30,0,1,0
195909150,3,9,6,6,4,0,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,MLN,LAN,0,30,0,1,0
195909160,3,9,4,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,SFN,0,30,0,1,0
195909170,3,9,5,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,MLN,SFN,0,30,0,1,0
195909190,3,9,5,5,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
195909200,3,9,5,3,1,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,MLN,PHI,0,30,0,1,0
195909210,3,9,5,5,3,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,MLN,PIT,0,30,0,1,0
195909220,3,9,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,MLN,PIT,0,30,0,1,0
195909230,3,9,4,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,MLN,PIT,0,30,0,1,0
195909250,3,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
195909260,3,9,4,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
195909270,3,9,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
195909280,3,9,4,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,LAN,1,30,0,1,0
195909290,3,9,6,4,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,MLN,LAN,0,30,0,1,0
196004120,4,9,4,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
196004140,4,9,5,5,4,0,1,3,1,2,0,1,1,0,1,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
196004160,4,9,6,5,1,0,1,4,1,0,0,0,1,0,0,0,0,1,0,0,1,MLN,PHI,0,30,0,1,0
196004170,4,9,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,MLN,PHI,0,30,0,1,0
196004200,4,9,5,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,MLN,CIN,1,30,0,1,0
196004210,4,9,3,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
196004220,4,9,4,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,MLN,PIT,0,30,0,1,0
196004230,4,9,4,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,MLN,PIT,0,30,0,1,0
196004240,4,9,4,3,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,MLN,PIT,0,30,0,1,0
196004260,4,9,5,5,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
196004270,4,9,6,6,4,0,2,1,0,3,0,0,1,0,1,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
196004290,4,9,4,3,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
196005010,4,9,4,3,3,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
196005020,4,9,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,SFN,0,30,0,1,0
196005040,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,LAN,0,30,0,1,0
196005050,4,9,5,5,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,MLN,LAN,0,30,0,1,0
196005110,4,9,5,3,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,MLN,SLN,1,30,0,1,0
196005120,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
196005130,4,9,4,4,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
196005140,4,9,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
196005151,4,9,4,3,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,MLN,PIT,1,30,0,1,0
196005152,4,9,4,4,2,0,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
196005170,4,9,4,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,MLN,LAN,1,30,0,1,0
196005180,4,9,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SFN,1,30,0,1,0
196005210,4,9,4,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
196005220,4,9,4,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
196005250,4,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
196005260,4,9,4,3,3,1,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,MLN,SLN,0,30,0,1,0
196005270,4,9,4,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
196005290,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MLN,CIN,0,30,0,1,0
196005300,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,0,30,0,1,0
196005310,4,9,4,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
196006010,4,9,4,2,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,MLN,PHI,0,30,0,1,0
196006020,4,9,5,4,2,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
196006030,4,9,4,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
196006040,4,9,4,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
196006051,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
196006052,4,9,4,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
196006070,4,9,5,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,LAN,0,30,0,1,0
196006080,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,LAN,0,30,0,1,0
196006090,4,9,5,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,MLN,LAN,0,30,0,1,0
196006100,4,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SFN,0,30,0,1,0
196006110,4,9,5,5,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,MLN,SFN,0,30,0,1,0
196006120,4,9,5,4,3,1,4,1,0,0,2,0,1,0,0,0,0,0,0,0,0,MLN,SFN,0,30,0,1,0
196006130,4,9,5,4,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,SFN,0,30,0,1,0
196006140,4,9,4,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
196006151,4,9,5,4,2,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
196006152,4,9,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
196006160,4,9,5,5,2,0,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
196006170,4,9,5,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,MLN,SLN,1,30,0,1,0
196006180,4,9,4,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
196006191,4,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
196006192,4,9,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
196006200,4,9,4,3,2,1,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,MLN,LAN,1,30,0,1,0
196006211,4,9,4,3,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,MLN,SFN,1,30,0,1,0
196006212,4,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SFN,1,30,0,1,0
196006220,4,9,4,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,MLN,SFN,1,30,0,1,0
196006230,4,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SFN,1,30,0,1,0
196006240,4,9,5,4,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,MLN,LAN,1,30,0,1,0
196006250,4,9,4,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,MLN,LAN,1,30,0,1,0
196006260,4,9,4,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,MLN,LAN,1,30,0,1,0
196006280,4,9,4,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
196006291,4,9,4,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,MLN,CHN,0,30,0,1,0
196006292,4,9,4,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
196006300,4,9,4,2,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
196007011,4,9,5,5,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
196007012,4,9,5,5,2,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
196007020,4,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
196007030,4,9,6,5,2,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
196007041,4,9,5,5,2,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
196007042,4,9,4,4,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
196007050,4,9,5,4,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,MLN,PIT,1,30,0,1,0
196007060,4,9,5,5,3,0,1,0,1,3,0,0,0,0,0,1,0,1,0,0,0,MLN,PHI,1,30,0,1,0
196007070,4,9,4,3,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,MLN,PHI,1,30,0,1,0
196007080,4,9,4,4,2,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
196007090,4,9,4,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
196007100,4,9,4,3,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,MLN,CIN,1,30,0,1,0
196007140,4,9,5,3,2,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,MLN,PIT,0,30,0,1,0
196007150,4,9,4,3,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,MLN,PHI,0,30,0,1,0
196007160,4,9,5,4,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
196007170,4,9,5,5,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
196007190,4,9,5,5,2,0,1,2,3,1,0,0,1,0,0,1,0,0,0,0,0,MLN,SLN,1,30,0,1,0
196007200,4,9,3,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
196007210,4,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
196007220,4,9,5,5,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
196007230,4,9,4,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
196007241,4,9,5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
196007242,4,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
196007260,4,9,4,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,SFN,0,30,0,1,0
196007270,4,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SFN,0,30,0,1,0
196007280,4,9,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,SFN,0,30,0,1,0
196007290,4,9,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,LAN,0,30,0,1,0
196007300,4,9,5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,LAN,0,30,0,1,0
196007310,4,9,4,4,2,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,MLN,LAN,0,30,0,1,0
196008020,4,9,4,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,MLN,SLN,0,30,0,1,0
196008030,4,9,5,5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
196008040,4,9,4,4,2,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
196008050,4,9,5,3,1,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
196008060,4,9,4,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
196008070,4,9,4,3,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
196008080,4,9,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MLN,LAN,1,30,0,1,0
196008090,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,LAN,1,30,0,1,0
196008100,4,9,4,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MLN,LAN,1,30,0,1,0
196008110,4,9,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,SFN,1,30,0,1,0
196008120,4,8,4,4,2,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,MLN,SFN,1,30,0,1,0
196008130,4,9,4,3,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,MLN,SFN,1,30,0,1,0
196008140,4,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SFN,1,30,0,1,0
196008151,4,8,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,MLN,CIN,0,30,0,1,0
196008152,4,8,4,4,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
196008160,4,9,4,3,2,1,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,MLN,CIN,0,30,0,1,0
196008170,4,9,5,5,2,0,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
196008180,4,9,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
196008190,4,9,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
196008200,4,9,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
196008210,4,9,4,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,MLN,PHI,1,30,0,1,0
196008230,4,9,5,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,MLN,LAN,0,30,0,1,0
196008240,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,LAN,0,30,0,1,0
196008250,4,9,4,4,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,MLN,LAN,0,30,0,1,0
196008260,4,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SFN,0,30,0,1,0
196008270,4,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SFN,0,30,0,1,0
196008280,4,9,4,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,SFN,0,30,0,1,0
196008290,4,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
196008300,4,9,5,5,3,0,2,4,1,2,0,0,1,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
196008311,4,9,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
196008312,4,9,5,4,3,0,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
196009020,4,9,5,5,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
196009030,4,9,7,2,1,5,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,MLN,CIN,0,30,0,1,0
196009040,4,9,4,4,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
196009051,4,9,4,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,0,30,0,1,0
196009052,4,9,5,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MLN,PIT,0,30,0,1,0
196009060,4,9,4,4,2,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,MLN,PIT,0,30,0,1,0
196009070,4,9,5,5,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,SFN,1,30,0,1,0
196009080,4,9,4,4,2,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,MLN,SFN,1,30,0,1,0
196009090,4,9,4,4,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,MLN,LAN,1,30,0,1,0
196009100,4,9,5,3,1,2,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,MLN,LAN,1,30,0,1,0
196009110,4,9,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,LAN,1,30,0,1,0
196009120,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
196009130,4,9,6,4,2,2,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,MLN,SLN,0,30,0,1,0
196009140,4,9,5,4,3,1,1,3,0,2,0,1,0,0,1,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
196009150,4,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
196009160,4,9,4,3,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,MLN,PHI,1,30,0,1,0
196009170,4,9,4,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
196009180,4,9,4,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,MLN,PHI,1,30,0,1,0
196009200,4,9,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
196009210,4,9,4,3,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,MLN,CIN,1,30,0,1,0
196009230,4,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
196009240,4,9,4,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
196009250,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
196009270,4,9,4,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
196009280,4,9,5,3,2,2,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,MLN,PHI,0,30,0,1,0
196009300,4,9,6,6,4,0,3,5,0,0,2,0,2,0,0,0,0,0,0,0,0,MLN,PIT,0,30,0,1,0
196010010,4,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,0,30,0,1,0
196010020,4,9,5,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,0,30,0,1,0
196104110,4,9,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
196104130,4,9,5,5,2,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
196104140,4,9,4,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,MLN,CHN,0,30,0,1,0
196104150,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
196104200,4,9,5,5,3,0,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
196104230,4,8,4,4,2,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,MLN,PIT,0,30,0,1,0
196104240,4,8,4,3,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,MLN,PIT,0,30,0,1,0
196104250,4,8,5,5,2,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
196104260,4,8,5,5,3,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
196104280,4,8,4,3,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,MLN,SFN,1,30,0,1,0
196104290,4,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MLN,SFN,1,30,0,1,0
196104300,4,8,4,4,2,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,MLN,SFN,1,30,0,1,0
196105020,4,8,5,5,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,MLN,LAN,1,30,0,1,0
196105030,4,8,4,4,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,MLN,LAN,1,30,0,1,0
196105040,4,8,6,5,2,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,MLN,LAN,1,30,0,1,0
196105050,4,8,5,3,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,MLN,CIN,1,30,0,1,0
196105071,4,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
196105072,4,8,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MLN,CIN,1,30,0,1,0
196105090,4,8,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
196105100,4,8,4,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,MLN,CHN,1,30,0,1,0
196105120,4,8,5,5,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,MLN,SFN,0,30,0,1,0
196105130,4,8,4,4,2,0,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,MLN,SFN,0,30,0,1,0
196105140,4,8,4,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,SFN,0,30,0,1,0
196105150,4,9,5,5,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,MLN,LAN,0,30,0,1,0
196105160,4,8,3,3,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,LAN,0,30,0,1,0
196105170,7,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,LAN,0,30,0,1,0
196105190,4,8,4,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
196105200,4,8,5,5,2,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
